kc_pos,kc_vel,d_safe,k_rep,u_max,final_mean_err,decay_ratio,min_pair_dist,improve_final_pct,improve_decay_pct,safe_flag,score
0.16,0.2,0.45,1.2,1.2,1.07510187871886,0.630475800414292,0.0580471021701721,9.83969606016823,9.83969606016823,0,2.49463085701714
0.16,0.2,0.45,1.2,1,1.07660974285034,0.631360062514497,0.0580471011317422,9.71324340383373,9.71324340383373,0,2.49613873153292
0.16,0.2,0.35,2.4,1.2,1.0757612892124,0.630862500844218,0.0535277253249788,9.78439650977644,9.78439650977645,0,2.54048403596261
0.16,0.2,0.35,2.4,1,1.07726663955524,0.631745288774449,0.0535277253249788,9.65815466504307,9.65815466504308,0,2.54198938630545
0.12,0.1,0.35,1.8,1,1.0797955829026,0.633228345973673,0.0513753859479217,9.44607215885593,9.44607215885594,0,2.56604172342339
0.12,0.1,0.35,1.8,1.2,1.0797955829026,0.633228345973673,0.0513753859479217,9.44607215885593,9.44607215885594,0,2.56604172342339
0.16,0.1,0.35,2.4,1.2,1.07570077172427,0.63082701135943,0.0488854033592005,9.78947163356871,9.78947163356871,0,2.58684673813226
0.16,0.1,0.35,2.4,1,1.07727870843782,0.631752366371986,0.0488854033592005,9.65714254317475,9.65714254317476,0,2.58842467484582
0.16,0.1,0.45,1.2,1.2,1.07499567689985,0.630413520105632,0.0473160920327665,9.84860236799884,9.84860236799885,0,2.60183475657219
0.16,0.1,0.45,1.2,1,1.07658216890279,0.631343892226825,0.0473160912801936,9.71555581304971,9.71555581304971,0,2.60342125610085
0.12,0.3,0.35,1.2,1,1.08053187624671,0.63366013308581,0.0233701298976032,9.3843250509702,9.38432505097021,0,2.84683057727068
0.12,0.3,0.35,1.2,1.2,1.08053187624671,0.63366013308581,0.0233701298976032,9.3843250509702,9.38432505097021,0,2.84683057727068
0.16,0.1,0.35,1.8,1.2,1.07292123955142,0.629197000468234,0.0203014294420878,10.0225690455215,10.0225690455215,0,2.86990694513054
0.16,0.1,0.35,1.8,1,1.07449506675018,0.630119945523484,0.0203014294420878,9.8905845876781,9.8905845876781,0,2.8714807723293
0.16,0.2,0.35,1.8,1.2,1.07329061047488,0.629413611966389,0.0186410061818964,9.99159282328162,9.99159282328163,0,2.88688054865591
0.16,0.2,0.35,1.8,1,1.07479068011076,0.630293303112949,0.0186410061818964,9.86579382973602,9.86579382973603,0,2.88838061829179
0.16,0.3,0.35,1.8,1.2,1.07383778941868,0.629734496051322,0.0171222181376547,9.9457052466166,9.94570524661661,0,2.90261560804213
0.16,0.3,0.35,1.8,1,1.07526864569946,0.630573598165049,0.0171222181376547,9.82571063054971,9.82571063054971,0,2.90404646432291
0.16,0.1,0.35,1.2,1.2,1.07079053323123,0.627947482818548,0.0100526625694107,10.2012545573205,10.2012545573205,0,2.97026390753712
0.16,0.1,0.35,1.2,1,1.07236098524637,0.628868448552923,0.0100526625694107,10.0695531494713,10.0695531494713,0,2.97183435955227
0.12,0.2,0.35,1.2,1,1.07945882913136,0.63303086226755,0.00973816951854812,9.47431303813392,9.47431303813393,0,2.98207713394588
0.12,0.2,0.35,1.2,1.2,1.07945882913136,0.63303086226755,0.00973816951854812,9.47431303813392,9.47431303813393,0,2.98207713394588
0.16,0.2,0.35,1.2,1.2,1.07102761295949,0.628086514322816,0.00843498597456333,10.1813725528506,10.1813725528506,0,2.98667775321386
0.16,0.2,0.35,1.2,1,1.07252385163104,0.628963958863405,0.00843498597456333,10.055894832028,10.055894832028,0,2.98817399188541
0.16,0.1,0.45,0.8,1.2,1.07215892198483,0.628749951879188,0.00685822774547227,10.08649859942,10.08649859942,0,3.00357664453011
0.12,0.1,0.35,1.2,1,1.07846313735453,0.632446955214288,0.00743524539682834,9.55781384397007,9.55781384397007,0,3.00411068338625
0.12,0.1,0.35,1.2,1.2,1.07846313735453,0.632446955214288,0.00743524539682834,9.55781384397007,9.55781384397007,0,3.00411068338625
0.16,0.3,0.35,1.2,1.2,1.07141695399556,0.628314836964799,0.00671084896099896,10.1487215949804,10.1487215949804,0,3.00430846438557
0.16,0.1,0.45,0.8,1,1.07374036460337,0.629677362872014,0.00685822774547227,9.95387549646285,9.95387549646285,0,3.00515808714865
0.16,0.3,0.35,1.2,1,1.07283988485214,0.629149291343955,0.00671084896099896,10.0293916216504,10.0293916216505,0,3.00573139524215
0.16,0.1,0.35,0.8,1.2,1.07011800330638,0.627553088714083,0.00621355088942665,10.2576543308048,10.2576543308048,0,3.00798249441212
0.16,0.1,0.35,0.8,1,1.07168761584858,0.628473562153365,0.00621355088942665,10.1260233229219,10.1260233229219,0,3.00955210695432
0.16,0.2,0.35,0.8,1.2,1.0702120445141,0.627608237632413,0.00520702401552477,10.2497678374051,10.2497678374051,0,3.01814180435885
0.16,0.2,0.35,0.8,1,1.07170717808165,0.628485034102948,0.00520702401552477,10.1243827929278,10.1243827929278,0,3.0196369379264
0.16,0.2,0.45,0.8,1.2,1.07244704998255,0.628918919800816,0.00488629612934925,10.062335579745,10.062335579745,0,3.02358408868906
0.16,0.2,0.45,0.8,1,1.0739499686956,0.629800281741785,0.00488629612934925,9.93629765659783,9.93629765659784,0,3.02508700740211
0.16,0.3,0.35,0.8,1.2,1.07045002041183,0.627747794680515,0.00419368880627524,10.2298106782794,10.2298106782794,0,3.02851313234908
0.16,0.3,0.35,0.8,1,1.07187039664896,0.628580750945143,0.00419368880627524,10.1106949407077,10.1106949407077,0,3.02993350858621
0.12,0.1,0.35,0.8,1,1.07747359611512,0.631866655042452,0.00389371886153705,9.64079885280737,9.64079885280738,0,3.03853640749975
0.12,0.1,0.35,0.8,1.2,1.07747359611512,0.631866655042452,0.00389371886153705,9.64079885280737,9.64079885280738,0,3.03853640749975
0.16,0.3,0.45,0.8,1.2,1.07288870709296,0.629177922343464,0.00258376522023064,10.0252972858866,10.0252972858866,0,3.04705105489066
0.16,0.3,0.45,0.8,1,1.07432022209967,0.630017410756167,0.00258376522023064,9.9052474276787,9.90524742767871,0,3.04848256989736
0.16,0.3,0.25,0.8,1.2,1.0698402579357,0.627390209513183,0.00149782892978346,10.2809466415468,10.2809466415469,0,3.05486196863787
0.16,0.3,0.25,0.8,1,1.07125592929262,0.628220406678255,0.00149782892978346,10.1622254651216,10.1622254651216,0,3.05627763999479
0.16,0.3,0.25,1.2,1.2,1.06999488356481,0.627480887168206,0.00133797808168169,10.2679794111916,10.2679794111916,0,3.05661510274799
0.12,0.2,0.35,0.8,1,1.07852194294819,0.632481440786736,0.00217524557104606,9.55288228324805,9.55288228324805,0,3.05676948723772
0.12,0.2,0.35,0.8,1.2,1.07852194294819,0.632481440786736,0.00217524557104606,9.55288228324805,9.55288228324805,0,3.05676948723772
0.16,0.2,0.25,2.4,1.2,1.07038079334163,0.627707197604685,0.0012743034051996,10.2356162059356,10.2356162059356,0,3.05763775928964
0.16,0.2,0.25,1.2,1.2,1.06987285602413,0.627409326125568,0.00119657571204311,10.2782128973146,10.2782128973146,0,3.0579070989037
0.16,0.3,0.25,1.2,1,1.07141014428142,0.628310843520032,0.00133797808168169,10.1492926719253,10.1492926719254,0,3.0580303634646
0.16,0.2,0.25,2.4,1,1.0718678608769,0.628579263883357,0.0012743034051996,10.1109075958841,10.1109075958841,0,3.0591248268249
0.16,0.2,0.25,1.2,1,1.07136092467262,0.628281979490613,0.00119657571204311,10.1534203318032,10.1534203318032,0,3.05939516755219
0.16,0.3,0.25,1.8,1.2,1.07029923773733,0.62765937066296,0.00097379482465059,10.2424556303824,10.2424556303824,0,3.06056128949082
0.16,0.1,0.25,2.4,1.2,1.0703660410339,0.62769854635664,0.00091266280602563,10.2368533654787,10.2368533654787,0,3.06123941297364
0.16,0.2,0.25,1.8,1.2,1.07010072497021,0.627542956118237,0.000880675928911521,10.259103328404,10.259103328404,0,3.06129396568109
0.16,0.2,0.25,0.8,1.2,1.06967700757321,0.627294474025227,0.000811265465083659,10.2946371601778,10.2946371601779,0,3.06156435292237
0.16,0.3,0.25,1.8,1,1.07171463733009,0.628489408456417,0.00097379482465059,10.1237572446704,10.1237572446704,0,3.06197668908358
0.16,0.2,0.25,1.8,1,1.07158825969584,0.628415296373008,0.000880675928911521,10.1343555387864,10.1343555387864,0,3.06278150040672
0.16,0.1,0.25,2.4,1,1.07193041408253,0.628615947181165,0.00091266280602563,10.1056617525421,10.1056617525421,0,3.06280378602228
0.16,0.2,0.25,0.8,1,1.07116508746175,0.628167133981814,0.000811265465083659,10.1698436520522,10.1698436520522,0,3.06305243281092
0.16,0.1,0.25,1.2,1.2,1.06984431160976,0.627392586723611,0.000630933221477904,10.2806066919175,10.2806066919175,0,3.06353497939498
0.12,0.2,0.25,1.8,1,1.07794220093687,0.632141460626853,0.00135935922517835,9.60150066721848,9.60150066721848,0,3.06434860868509
0.12,0.2,0.25,1.8,1.2,1.07794220093687,0.632141460626853,0.00135935922517835,9.60150066721848,9.60150066721848,0,3.06434860868509
0.16,0.3,0.25,2.4,1.2,1.07059795018569,0.627834545661445,0.000578241595983199,10.2174049764228,10.2174049764228,0,3.06481553422586
0.16,0.1,0.25,1.2,1,1.07140997234768,0.628310742692319,0.000630933221477904,10.1493070906505,10.1493070906505,0,3.0651006401329
0.12,0.3,0.25,1.8,1,1.07902334049642,0.63277547712581,0.00137889125227771,9.51083403066995,9.51083403066995,0,3.06523442797364
0.12,0.3,0.25,1.8,1.2,1.07902334049642,0.63277547712581,0.00137889125227771,9.51083403066995,9.51083403066995,0,3.06523442797364
0.16,0.1,0.25,0.8,1.2,1.06968808474444,0.627300970049962,0.000436884959163699,10.2937082053089,10.2937082053089,0,3.0653192351528
0.16,0.1,0.25,1.8,1.2,1.07003473324212,0.627504256355536,0.000461192317906251,10.2646375334683,10.2646375334683,0,3.06542281006306
0.12,0.1,0.25,1.2,1,1.07654868531603,0.631324256328516,0.00109016189175575,9.71836381703423,9.71836381703424,0,3.06564706639847
0.12,0.1,0.25,1.2,1.2,1.07654868531603,0.631324256328516,0.00109016189175575,9.71836381703423,9.71836381703424,0,3.06564706639847
0.16,0.3,0.25,2.4,1,1.07201325798012,0.628664529621281,0.000578241595983199,10.0987142891119,10.0987142891119,0,3.06623084202029
0.16,0.1,0.25,0.8,1,1.0712541757452,0.628219378339231,0.000436884959163699,10.1623725212954,10.1623725212954,0,3.06688532615356
0.16,0.1,0.25,1.8,1,1.07159968491465,0.62842199650452,0.000461192317906251,10.1333973959153,10.1333973959153,0,3.06698776173559
0.12,0.2,0.25,0.8,1,1.07729900732072,0.63176427031774,0.00100043251131297,9.65544023617641,9.65544023617641,0,3.06729468220759
0.12,0.2,0.25,0.8,1.2,1.07729900732072,0.63176427031774,0.00100043251131297,9.65544023617641,9.65544023617641,0,3.06729468220759
0.12,0.3,0.25,0.8,1,1.07837799829601,0.632397026814823,0.00105480352352241,9.56495378442143,9.56495378442145,0,3.06782996306079
0.12,0.3,0.25,0.8,1.2,1.07837799829601,0.632397026814823,0.00105480352352241,9.56495378442143,9.56495378442145,0,3.06782996306079
0.12,0.3,0.25,2.4,1,1.07952563461192,0.633070039241997,0.00112110011874011,9.46871059007614,9.46871059007615,0,3.06831463342452
0.12,0.3,0.25,2.4,1.2,1.07952563461192,0.633070039241997,0.00112110011874011,9.46871059007614,9.46871059007615,0,3.06831463342452
0.12,0.3,0.25,1.2,1,1.07861078667489,0.632533541727879,0.00101501001685018,9.54543166153359,9.5454316615336,0,3.06846068650639
0.12,0.3,0.25,1.2,1.2,1.07861078667489,0.632533541727879,0.00101501001685018,9.54543166153359,9.5454316615336,0,3.06846068650639
0.12,0.1,0.25,1.8,1,1.07693709415609,0.631552032299491,0.000709715573790367,9.68579103508152,9.68579103508153,0,3.06983993841818
0.12,0.1,0.25,1.8,1.2,1.07693709415609,0.631552032299491,0.000709715573790367,9.68579103508152,9.68579103508153,0,3.06983993841818
0.12,0.2,0.25,1.2,1,1.07755753381122,0.631915878922703,0.000679943420432244,9.63375966113402,9.63375966113403,0,3.0707580996069
0.12,0.2,0.25,1.2,1.2,1.07755753381122,0.631915878922703,0.000679943420432244,9.63375966113402,9.63375966113403,0,3.0707580996069
0.12,0.1,0.25,0.8,1,1.0763560928956,0.63121131367366,0.000533759256028293,9.7345150223348,9.73451502233481,0,3.07101850033532
0.12,0.1,0.25,0.8,1.2,1.0763560928956,0.63121131367366,0.000533759256028293,9.7345150223348,9.73451502233481,0,3.07101850033532
0.12,0.2,0.25,2.4,1,1.07842584274393,0.632425084403778,0.000726659090432172,9.56094144842643,9.56094144842645,0,3.07115925183961
0.12,0.2,0.25,2.4,1.2,1.07842584274393,0.632425084403778,0.000726659090432172,9.56094144842643,9.56094144842645,0,3.07115925183961
0.12,0.3,0.35,0.8,1,1.07964484400944,0.633139947630964,0.000764427458289068,9.45871343936375,9.45871343936376,0,3.07200056942655
0.12,0.3,0.35,0.8,1.2,1.07964484400944,0.633139947630964,0.000764427458289068,9.45871343936375,9.45871343936376,0,3.07200056942655
0.12,0.1,0.25,2.4,1,1.07741613981498,0.631832960740975,0.000353762381398082,9.64561725893834,9.64561725893834,0,3.073878516001
0.12,0.1,0.25,2.4,1.2,1.07741613981498,0.631832960740975,0.000353762381398082,9.64561725893834,9.64561725893834,0,3.073878516001
